,Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
2443,2443,2494,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2444,2444,2495,3,3,0,0,0,crackers,4.103354124363732,3.8147296735183285,False,2,0.28862445084540367
2445,2445,2496,3,0,2,1,1,hoe    nigga,0.3735175939521451,0.10328216389871808,True,1,0.27023543005342704
2446,2446,2497,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2447,2447,2498,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2448,2448,2499,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2449,2449,2500,3,0,3,0,1,bitch    bitch,0.3735175939521451,0.031964318619869196,True,1,0.3415532753322759
2450,2450,2501,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2451,2451,2502,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2452,2452,2503,3,0,1,2,2,retarded,2.5570495457895346,3.553927364593646,False,1,-0.9968778188041116
2453,2453,2504,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
2454,2454,2505,3,0,3,0,1,ho,0.3735175939521451,0.7158009971086062,True,1,-0.3422834031564611
2455,2455,2506,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2456,2456,2507,3,3,0,0,0,nigger,4.103354124363732,0.8455737121807961,True,0,3.257780412182936
2457,2457,2508,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2458,2458,2509,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2459,2459,2510,3,3,0,0,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
2460,2460,2511,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2461,2461,2512,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2462,2462,2513,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2463,2463,2514,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2464,2464,2515,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2465,2465,2516,3,3,0,0,0,crackers,4.103354124363732,3.8147296735183285,False,2,0.28862445084540367
2466,2466,2517,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2467,2467,2518,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2468,2468,2519,3,0,3,0,1,fuck    bitch,0.3735175939521451,0.06645404000647775,True,1,0.30706355394566737
2469,2469,2520,3,1,2,0,1,fag,0.3735175939521451,0.6738294894872027,True,1,-0.30031189553505755
2470,2470,2521,3,1,2,0,1,fag,0.3735175939521451,0.6738294894872027,True,1,-0.30031189553505755
2471,2471,2522,3,0,3,0,1,nig,0.3735175939521451,0.36718791145225665,True,1,0.006329682499888467
2472,2472,2523,3,2,1,0,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
2473,2473,2524,6,0,1,5,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2474,2474,2525,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2475,2475,2526,3,0,3,0,1,bitch     bitch,0.3735175939521451,0.03040005411087345,True,1,0.3431175398412717
2476,2476,2527,3,0,3,0,1,bitch      fucking        bitch     fuck,0.3735175939521451,0.029286367391150474,True,1,0.34423122656099464
2477,2477,2528,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2478,2478,2529,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2479,2479,2531,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2480,2480,2533,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2481,2481,2534,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2482,2482,2535,3,1,2,0,1,faggot    fucking,0.3735175939521451,0.7573955810946351,True,1,-0.38387798714249
2483,2483,2536,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2484,2484,2537,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2485,2485,2538,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2486,2486,2539,3,2,0,1,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
2487,2487,2540,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2488,2488,2541,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2489,2489,2542,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2490,2490,2543,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2491,2491,2544,3,1,2,0,1,pussies,0.3735175939521451,0.03114436642291456,True,1,0.34237322752923055
2492,2492,2545,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2493,2493,2546,3,2,1,0,0,Fuck,4.103354124363732,2.2990425217867263,False,1,1.8043116025770058
2494,2494,2547,3,1,2,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
2495,2495,2548,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2496,2496,2549,4,0,1,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2497,2497,2550,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2498,2498,2551,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2499,2499,2552,3,2,1,0,0,faggot         fag,4.103354124363732,1.1008991511740769,False,1,3.0024549731896553
2500,2500,2553,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
2501,2501,2554,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2502,2502,2555,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2503,2503,2556,3,0,3,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
2504,2504,2557,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2505,2505,2558,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2506,2506,2559,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2507,2507,2560,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2508,2508,2561,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2509,2509,2562,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2510,2510,2563,3,0,2,1,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2511,2511,2564,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2512,2512,2565,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2513,2513,2566,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2514,2514,2567,3,0,3,0,1,niggas   pussy,0.3735175939521451,0.08664598297355006,True,1,0.28687161097859504
2515,2515,2568,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2516,2516,2570,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
2517,2517,2571,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2518,2518,2572,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2519,2519,2573,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2520,2520,2574,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2521,2521,2575,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
2522,2522,2576,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2523,2523,2578,3,0,3,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
2524,2524,2579,3,1,2,0,1,fag,0.3735175939521451,0.6738294894872027,True,1,-0.30031189553505755
2525,2525,2580,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2526,2526,2581,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2527,2527,2582,3,0,2,1,1,retarded,0.3735175939521451,0.27328249759750634,True,1,0.10023509635463879
2528,2528,2583,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2529,2529,2584,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2530,2530,2585,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2531,2531,2586,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2532,2532,2587,3,0,3,0,1,nigga      hoes,0.3735175939521451,0.07979872730087136,True,1,0.2937188666512738
2533,2533,2588,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2534,2534,2589,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2535,2535,2591,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2536,2536,2592,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2537,2537,2593,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2538,2538,2594,3,0,3,0,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
2539,2539,2595,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2540,2540,2596,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2541,2541,2597,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
2542,2542,2598,6,0,6,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2543,2543,2600,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2544,2544,2601,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2545,2545,2602,3,0,3,0,1,bitch    nigga,0.3735175939521451,0.08862035638466567,True,1,0.2848972375674794
2546,2546,2603,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2547,2547,2604,3,2,1,0,0,beaners,4.103354124363732,1.7070209826097962,False,1,2.396333141753936
2548,2548,2605,3,1,2,0,1,bitch        fuck,0.3735175939521451,0.020192541716379783,True,1,0.3533250522357653
2549,2549,2606,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2550,2550,2607,3,0,3,0,1,fucked           pussies,0.3735175939521451,0.06273736434210463,True,1,0.3107802296100405
2551,2551,2608,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2552,2552,2609,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2553,2553,2610,3,1,2,0,1,crackers,0.3735175939521451,2.420024202833458,False,2,-2.0465066088813133
2554,2554,2611,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2555,2555,2612,3,2,1,0,0,cracker    fuck,4.103354124363732,1.4532597625310861,False,1,2.650094361832646
2556,2556,2613,3,1,2,0,1,bitch          hoe  nigga,0.3735175939521451,0.10067036981117708,True,1,0.27284722414096807
2557,2557,2614,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2558,2558,2615,3,0,3,0,1,bitch   fuck,0.3735175939521451,0.023455192030011736,True,1,0.3500624019221334
2559,2559,2616,3,1,2,0,1,Wigga wigga wigga wigga wigga,0.3735175939521451,0.20251756364595458,True,1,0.17100003030619054
2560,2560,2617,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2561,2561,2618,6,2,4,0,1,retards,0.3735175939521451,0.17256454283429354,True,1,0.20095305111785158
2562,2562,2619,3,1,2,0,1,nigga         bitches,0.3735175939521451,0.04761670439292386,True,1,0.32590088955922125
2563,2563,2620,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2564,2564,2621,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2565,2565,2622,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2566,2566,2623,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2567,2567,2624,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2568,2568,2625,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2569,2569,2626,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2570,2570,2627,3,0,3,0,1,nigger,0.3735175939521451,1.195446494315762,False,0,-0.821928900363617
2571,2571,2628,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2572,2572,2629,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2573,2573,2630,3,0,3,0,1,nigga,0.3735175939521451,0.134743419191774,True,1,0.23877417476037113
2574,2574,2631,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2575,2575,2632,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2576,2576,2633,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2577,2577,2634,3,1,2,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
2578,2578,2635,3,0,3,0,1,bitch            hoe,0.3735175939521451,0.020331986623028004,True,1,0.35318560732911713
2579,2579,2636,3,0,3,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
2580,2580,2637,3,1,2,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
2581,2581,2638,3,1,2,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
2582,2582,2639,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2583,2583,2640,3,0,3,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
2584,2584,2641,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2585,2585,2642,3,2,1,0,0,fag,4.103354124363732,1.453191007904797,False,1,2.650163116458935
2586,2586,2643,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2587,2587,2644,3,2,1,0,0,fag,4.103354124363732,1.453191007904797,False,1,2.650163116458935
2588,2588,2645,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2589,2589,2646,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2590,2590,2647,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2591,2591,2648,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2592,2592,2650,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2593,2593,2651,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2594,2594,2652,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2595,2595,2653,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2596,2596,2654,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2597,2597,2656,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2598,2598,2657,3,0,3,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
2599,2599,2658,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2600,2600,2659,3,0,3,0,1,fucking         motherfuckers,0.3735175939521451,0.13973242857477883,True,1,0.2337851653773663
2601,2601,2660,3,0,3,0,1,pussy    pussy,0.3735175939521451,0.018039528502083603,True,1,0.3554780654500615
2602,2602,2661,3,3,0,0,0,coon,4.103354124363732,2.326688228325783,False,1,1.776665896037949
2603,2603,2662,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2604,2604,2663,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2605,2605,2664,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2606,2606,2665,3,0,3,0,1,retarded,0.3735175939521451,0.27328249759750634,True,1,0.10023509635463879
2607,2607,2666,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2608,2608,2667,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2609,2609,2668,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2610,2610,2669,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2611,2611,2671,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2612,2612,2672,3,0,3,0,1,fuck  hoe,0.3735175939521451,0.047266749768623904,True,1,0.32625084418352124
2613,2613,2673,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2614,2614,2674,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2615,2615,2675,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
2616,2616,2676,3,0,2,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
2617,2617,2677,3,1,2,0,1,nigger,0.3735175939521451,1.195446494315762,False,0,-0.821928900363617
2618,2618,2678,3,0,0,3,2,cracker,2.5570495457895346,1.0841154253747396,True,2,1.472934120414795
2619,2619,2679,3,1,0,2,2,cracker,2.5570495457895346,1.0841154253747396,True,2,1.472934120414795
2620,2620,2680,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2621,2621,2681,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
2622,2622,2683,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2623,2623,2685,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2624,2624,2686,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2625,2625,2687,3,2,1,0,0,whitey,4.103354124363732,0.7512249154171741,True,0,3.352129208946558
2626,2626,2688,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2627,2627,2689,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
2628,2628,2690,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2629,2629,2691,3,0,2,1,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2630,2630,2692,6,1,5,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
2631,2631,2693,3,1,2,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
2632,2632,2694,3,0,3,0,1,niggah,0.3735175939521451,0.08280167365771701,True,1,0.2907159202944281
2633,2633,2695,3,0,3,0,1,nig,0.3735175939521451,0.36718791145225665,True,1,0.006329682499888467
2634,2634,2696,3,0,3,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
2635,2635,2697,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
2636,2636,2698,3,2,1,0,0,faggot,4.103354124363732,1.030643782233281,False,1,3.072710342130451
2637,2637,2699,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2638,2638,2700,3,1,2,0,1,fag,0.3735175939521451,0.6738294894872027,True,1,-0.30031189553505755
2639,2639,2701,3,1,0,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2640,2640,2702,3,0,3,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
2641,2641,2703,3,1,2,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2642,2642,2704,3,1,2,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
2643,2643,2705,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
2644,2644,2707,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2645,2645,2708,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
2646,2646,2709,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
2647,2647,2710,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
2648,2648,2711,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
