,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
3827,3937,3,0,0,3,2,KingCuh TEEJONEZ io lol osi tangi Haha a tuku  tangible Terryn Atunga  fie lea lahi mai
3828,3938,3,1,2,0,1,KingEgo if I can get this  to go gtgt WisdomStature
3829,3939,3,0,3,0,1,KingHorseDick  you know the lingo  lol
3830,3940,3,0,3,0,1,KingHorseDick lol toughen up
3831,3941,3,0,3,0,1,KingHorseDick that  skilled
3832,3942,3,0,2,1,1,KingHorseDick we gotta find this
3833,3943,3,0,0,3,2,KingHov1313 Pr3ttyN33 song trash
3834,3944,3,0,3,0,1,KingHov1313 boi stop Aint no  in the 11th wardnever have been either thats why nobody knew where our hood wasaint no
3835,3945,3,2,0,1,0,KingHov1313 i got a dyke wit a child as whse mgr and she jus hired another girlboy dis week
3836,3946,3,1,2,0,1,KingJames is such a   Wear your shoes ya big  you missed the couch shot Ray Allen bailed you out
3837,3947,3,1,2,0,1,KingLiibax r u a
3838,3948,3,0,3,0,1,KingLister10 SweetLoveeee ItsCheese that shit chunky lol
3839,3949,3,0,0,3,2,KingLuger carne asada Gallo pinto tajadas verde queso frito and a salad With milca
3840,3950,3,1,2,0,1,KingUlyssesIV truebake psh if a sexy  gotta sexy voice she can easily get shit goin
3841,3951,3,0,3,0,1,King4Murphy
3842,3952,3,0,3,0,1,King4Murphy stop being a
3843,3953,3,0,3,0,1,KingAlbert21 Ceto13 ha ha look what this  said lol
3844,3954,3,2,1,0,0,KingAlbert21 Ceto13 u pulledthat queer shit as spon as u put no homo lol
3845,3955,3,0,2,1,1,KingsleeyNYC yep lmao Its been a hectic few weeks Waddup
3846,3957,3,0,0,3,2,KodyMark1 go Yankees
3847,3958,3,1,2,0,1,KodyMark1 hahahh thank you  boy represent
3848,3959,3,0,3,0,1,KoiyaThePerv exactly so tweet some other shit  all that dont be like everybody this aint monkey see monkey do koiya
3849,3960,3,1,2,0,1,"KoolQueef 
Inch that  out and flick it wit my tongue like a damn pinada"
3850,3961,3,1,2,0,1,Korrect973 dont pay dem  and they dirty ass chucks no mind bro
3851,3962,3,0,3,0,1,KoryKisling we gotta get like 20 heads to go Everyone brings tree some bring food  and liquor of course
3852,3963,3,0,0,3,2,Krbfarms Cornfrmr Homemade Angel Food yellow cake with halfinch chocolate frosting Devils Food to die for Pecan Pie
3853,3964,3,0,0,3,2,Krbfarms Cornfrmr I was gone once dog ran a  up the transformer pole she picked it off with one shotand still had electricity
3854,3965,3,0,3,0,1,Kristenbitess is having a birthday so make sure you tell that  be happy 128526128522 127881 amp celebrate without drugs 128683
3855,3966,3,0,0,3,2,KristynEdwards why were there penguins and a bird in the puppy bowl
3856,3967,3,0,3,0,1,Kstar lol damn just thought id let you know my dad was going super saiyan ape shit
3857,3968,3,0,3,0,1,KtKasey nooo I amlmfao and dont  me ya
3858,3969,3,0,0,3,2,KummarKing I volunteer to be guinea pig and help test it out 128527128587
3859,3970,3,0,3,0,1,KuntIMKeesh lmao talking like he bag
3860,3971,6,4,2,0,0,KuntaKayne I have never seen such ignorant illiterate pieces of shit in my life Bring in Natl Guard amp disperse this trash bassemmasri
3861,3972,3,0,1,2,2,KurtBusiek well pee is oft yellow
3862,3973,3,0,3,0,1,KvrmaaTrill StudyFN VLzed says the scrawny
3863,3974,3,0,3,0,1,KxRxSxB SamRomero95 prairie
3864,3976,3,0,3,0,1,KxRxSxB haha alright well you gotta get here and see this  haha youll scare the shit outta him I already have
3865,3977,3,0,3,0,1,KxRxSxB haha no but I was ready to slap that  again he came walkin in my room to say hi while I was playin saints in my underwear
3866,3978,6,0,6,0,1,KyleReinders
3867,3980,3,0,3,0,1,KyleMonahan  you
3868,3981,6,0,6,0,1,L0SERNIGGA HotNiggaDarius all  all day all the time
3869,3982,7,6,1,0,0,L1LTR4P  losers wetbacks SorryNotSorry
3870,3983,3,0,3,0,1,L20music SALUTEmyRainbow iHeartMeLOTS  My ass just wont be on that
3871,3984,3,0,0,3,2,LCisTJ  so you about to purpose to Charlie
3872,3985,3,1,2,0,1,LILBTHEBASEDGOD Im a dirty ass  with a clean dick  a  in her ass then she sucked my dick omg Lil B we arent ready
3873,3986,3,0,1,2,2,LILNTHEBASEDGOD her face ugly to me amp her nudes were trash
3874,3987,3,0,2,1,1,LLTJae kolbyXdelce this  128293128293
3875,3989,3,0,1,2,2,LaBugg09 128514128514 my fault it sound like it fucc nicca
3876,3990,3,0,3,0,1,LaIndieKid tneut10 riwhey000 what you say  selfiesONselfies httptcoFcMlVtIGbL
3877,3991,3,0,3,0,1,"LadyVodkax bare it bitch
See what I did there"
3878,3992,6,0,6,0,1,LadyVodkax keep them around so new  know they could be the next ex if they dont stay in line
3879,3993,6,0,6,0,1,LadyVodkax were talking about  you right in the
3880,3994,3,0,3,0,1,LadyVodkax yer dirty
3881,3995,3,1,2,0,1,LameAssNerd do it
3882,3996,3,0,3,0,1,LampreyMilt DelSchilling BertLoch No woman deserves to be sole stomped like that He is a  and so is everyone watching doing nada
3883,3997,3,0,1,2,2,LanceTHESPOKEN Statement of the Day Ppl who RT ChiefsatWar are even dumber than he is The ole birds of a feather type of deal
3884,3998,6,0,0,6,2,LandRoverUSA Our Disco we used for disaster recovery was an awesome brownie points to how well built they are Most extreme conditions
3885,3999,3,0,0,3,2,LandonVanBus Charlie Day
3886,4000,3,0,3,0,1,LaneBelgarde A7XDemery you Sick  didnt even invite me
3887,4001,3,0,3,0,1,LaneBelgarde shut up
3888,4002,3,1,2,0,1,Latrobemark  be like im draggn my nutts in 2 degree weather  out tgere Frozed like a
3889,4003,3,1,2,0,1,LaurenJauregui so your a dumb
3890,4004,3,1,2,0,1,LaurenJauregui ur so anal stfu for once u
3891,4005,3,0,3,0,1,Laurenlablue11 basically we aint got room for basic
3892,4006,3,0,3,0,1,LeBronVuitton ha she got them  worked on
3893,4007,3,0,3,0,1,LeLittleLisa  I know you seen me tweet bout you
3894,4008,3,0,3,0,1,LeMochaMojito  bye
3895,4009,6,1,5,0,1,LeMochaMojito  who is you
3896,4010,6,0,6,0,1,Leelucas 128514128514128514128128128128 alright nah  you want play on Twitter
3897,4011,3,0,3,0,1,Leelucas amp you got cancer
3898,4012,3,0,3,0,1,Leelucas prettykells  you didnt feed me You asked my to buy you a burger 128514128514128128
3899,4013,3,1,2,0,1,Leelucas  nobody want you
3900,4014,3,0,3,0,1,Leelucas  thats why Im bouta go to waffle
3901,4015,3,0,3,0,1,Leelucas  you not coming httptcoxdCuuSBa2F
3902,4016,3,3,0,0,0,Legionary1488 JomavaesJos now we have a Ebloa case in Texas If we kill all the  we might be safe
3903,4017,3,0,3,0,1,LegoHeeadd I read that in his voice like a hoe128514
3904,4018,3,0,3,0,1,LegsForDayyys fml both or half breed ex at the gym Ugh
3905,4019,3,0,3,0,1,LeighKillian Nice
3906,4020,3,2,1,0,0,LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddys
3907,4021,3,1,0,2,2,LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out
3908,4022,3,0,3,0,1,Leslieeeixta LettyGuerrero3 haha Noo  now 128071 stop playing games  128517128514
3909,4023,3,0,0,3,2,LessThanJR And the Yankees gave you a win  Happy Birthday
3910,4024,3,0,3,0,1,LessonswithKate  Im jst fckn w you128514 Ive always wanted to jigg hella good too we jst not wild enough to be in the circle cuz128557
3911,4025,3,3,0,0,0,LeviPage I dont bend that way queer Thanks for the offer its flattering
3912,4026,3,3,0,0,0,LexVan13 go back to nigeria
3913,4027,3,1,2,0,1,LexiLanxon ratchet
3914,4028,3,0,3,0,1,LexiLuckerSykes some white  on Facebook lol
3915,4029,3,0,3,0,1,LiamGeraldShone AranNicolWHUFC DSaend get a real hair cut  I served my country in the Marines for 8 years What have u done
3916,4030,3,0,3,0,1,LiamGeraldShone AranNicolWHUFC DSaend ur a  half breed dog Stop acting
3917,4031,3,0,3,0,1,LickMyWhooooop JustDoItSlow yall playful dont come dumb
3918,4033,3,0,0,3,2,LifeAsKing Ive only like about 3 pairtheyre overpriced trash
3919,4034,3,0,0,3,2,LifeAsKing Naw Im trash Keep ya pity hugs128530128133
3920,4035,3,0,2,1,1,LikeWhatYouSEA booty wop sided as hell
3921,4036,3,0,0,3,2,LilBTheBiggsGod AbbeyKirkland two birds with one stone Biggs
3922,4038,3,0,3,0,1,LilKevJ
3923,4039,3,0,0,3,2,LilMissRightie Hey teabagger the benghazi thing is a joke 13 Benghazis under Bush no hearings More on Benghazi than real 911 attack
3924,4040,3,1,2,0,1,LilMrsSpiffy they bout to try and  you next
3925,4041,3,0,3,0,1,LilReese300 what are you doing up right now Tavares Kickin my  to curb for being too dramatic again
3926,4042,3,0,3,0,1,"LilTunechi reason for why he only rap about   What am I supposed to talk about smh 
How bout you make music that aint NEGATIVE"
3927,4043,3,2,0,1,0,LilA47 128514128514128514 youre a
3928,4044,3,0,3,0,1,LillianTaylor Im apparently the Good Luck Chuck of
3929,4045,3,0,2,1,1,LimitlessMudi YoDeddyUgly Yall both trash
3930,4046,3,0,0,3,2,Linnlondon1 I want some clams on the half shell  httptcouFCAjNNQTZ
3931,4047,3,0,0,3,2,"LinzBella 
You date colored men"
3932,4048,3,0,3,0,1,LionofGray roodawg1971 mrfayoh khanyes sas2afoundation heres my opinion on the matter Shes a cunt
3933,4049,3,0,2,1,1,LisaDeP Well wouldnt coast YOU that much but I dont see you going bass fishing with a bunch of rich  either
3934,4050,3,1,2,0,1,Lissetteglz joshmtz1199 you  aint loyal 128075
3935,4051,3,0,3,0,1,ListsBlackTwit iH8TvvitterHoes Rosaalbae  caping for the  like we havent all seen her nudes already What does he want tf
3936,4052,3,0,3,0,1,LittlGfunk 128575 whipped
3937,4053,3,1,2,0,1,LittleNamms karonavila She doin homework you jiggaboo Let her be
3938,4054,3,0,3,0,1,LittleNamms  what 115 without a warm up and you traveled like a
3939,4055,3,0,2,1,1,LittleNamms stick to the court
3940,4056,3,0,3,0,1,LittlecBeadles  follow me
3941,4057,3,0,3,0,1,Liveitupjersey BellaaFoxx I hope so the  was annoying I think she thought she was smart or something
3942,4058,3,0,3,0,1,Liveitupjersey DCassandraD badboysix LOL That was a cyber  slap for sure
3943,4060,6,0,6,0,1,"Liveitupjersey ccass357 ltlt Whered you go big mouth bitch
Busy Choking on that Cock I told you to find"
3944,4061,3,0,0,3,2,"Liveitupjersey ccass357 dont trash JerseyODDS AREYOU WOULDNT LAST 10 MINUTES AROUND HERE 
Go back to watching BARNEY"
3945,4062,6,0,0,6,2,"Liveitupjersey BWAHAAAA I just choked on an Oreo cookie
IM figuring this may have something to do with it httptco62S7BgMYPX"
3946,4063,3,0,3,0,1,"Liveitupjersey Breeding a Nation of  now how the hell is a Man a ManIF HEs A PUSSY
Im concerned WE have  amp psychos"
3947,4064,6,0,6,0,1,Liveitupjersey yeah I seen you tweet about  amp block I used itit fits
3948,4065,6,2,4,0,1,"Liveitupjersey yeahI try NOT to follow them ZULU looking  
muslims FLAT OUT NO WAY
I use my sheets on my bed NOT MY HEAD"
3949,4066,3,0,3,0,1,LlishaH LOL Its an acronym for that  over there
3950,4067,3,0,1,2,2,LoLDyrus Its  Ignore the harlem shake fad and hope it goes away soon
3951,4068,3,0,3,0,1,LoVeZanda so everybody knw I misspell shit 128514 ion proof read shit let ah  call me dumb ima back dey ass up 128526
3952,4069,3,2,1,0,0,LobstrThinkTank Yeah Me too My people the women laff at the set apart men they love the real  or
3953,4070,3,0,2,1,1,LobstrThinkTank but  nobody was wanting your ass U assumed that cuz u let dogs run up in yo filth amp u think i want some of itNOT
3954,4071,3,2,0,1,0,LokiHulibele mediacrooks AamAadmiParty They have mix not all are  AAP is Maoists terroristsCongies and delusional
3955,4072,3,0,3,0,1,"LongLiveChris Marvelcomicswag but S
HE got a  now which makes him a her And shes bad So"
3956,4073,3,0,3,0,1,LongLiveChris Atlanta  NerdLifeThuggin Bay  gotta chill RT LawTooRaw Im shitting on you  httptcoXA5INg0sc6
3957,4074,3,0,3,0,1,LordFernandooo stfu nigguh Ive been reading the manga for the longest and you know that
3958,4075,3,0,3,0,1,LornaLovesMatt delon03 aaryneliza poor poor parker has nothingwithout aaryn 2  about no 1 would even know he was around a looser
3959,4076,6,0,6,0,1,LouieVRee TehReelHov dat  a tampon
3960,4077,3,0,0,3,2,Lov3Tadaisha 128514128514128514 a box full of yellow crayons
3961,4078,3,0,3,0,1,Lov3Tadaisha 128514128514128514128514128514128514 I gotta keep my  on private
3962,4079,3,2,1,0,0,Lovelesslovely Kwitchabichen25 hey aklve Im taking out the black ghetto trash Youre blocked
3963,4080,3,0,3,0,1,LovelyAumeri I thought you was talm bout the school wifi I was gon say all you had to do was ask a  128514128557
3964,4082,9,1,8,0,1,LowworldsFinest 1stblockthomas man yall  chill man Im High af tho  Yall  aint even tell me who the  is 1285649995
3965,4083,3,0,0,3,2,LucciDpc What did I prove for you That youre blissfully ignorant Group thinker Political chump and race traitor
3966,4084,3,0,1,2,2,LuckyL3FT najmaaaali yellow bone be oh so easy wit da name callin b
3967,4085,3,0,3,0,1,Luis3Baez belle
3968,4086,3,0,2,1,1,LukeTheTruth you went IIIIIIINNNNNN on this  bro httptcoMH46XxNU0n
3969,4087,3,0,2,1,1,Lunatictimes omg my mom did it on Christmas once if I hadnt been the hostess that year I wouldve slit her throat
3970,4088,3,0,3,0,1,LupeFiasco You and TalibKweli should name a group called MOB  Moaning old
3971,4089,3,1,2,0,1,LupeFiasco shut the  up you cry baby all you do is  and whine about life shits
3972,4090,3,1,2,0,1,LupeFiasco uh oh its 911 what you gonna preach and cry about today
3973,4091,3,1,2,0,1,LurkGod
3974,4092,3,0,1,2,2,Lvl7Eevee UnicornCowboy hisorraya I just wanted brownies man
3975,4093,3,0,0,3,2,Lvl7Eevee UnicornCowboy hisorraya Ill trade you one car drift for brownies
3976,4094,3,1,2,0,1,Lvl7Eevee fake  They fake
3977,4095,3,0,3,0,1,LymManny shit gettin money fuckin  uk how dat go lmaooooo
3978,4096,3,0,3,0,1,LynkinTheDog doesnt wife these  httptcoTVRCzo99oe
3979,4097,3,0,0,3,2,MAGNEDETH But seriously its the only reason I use a Mega whatsoever Pure favoritism Also those sweet fuzzy wings
3980,4098,3,0,3,0,1,MANIAC3X elchavaloko he seems like a weak  so probably yea
3981,4099,3,1,2,0,1,MANIAC3X I almost have enough rank to buy some stuff from the purple  What should I buy from the exotic guy
3982,4100,3,1,2,0,1,MANIAC3X buck  amp security started pushing him amp that jetsgreen  around
3983,4101,3,0,3,0,1,MARCOnawPOLO Slutty ass dykes
3984,4102,3,0,0,3,2,MCJayTee lol I already made it Im waiting on my brownies to finish 128526
3985,4103,3,0,3,0,1,MFoani24  yes you do Take me on a ride in that  pleaseee
3986,4104,3,0,3,0,1,MIKEBINTHED free world
3987,4106,3,0,3,0,1,MIKEBINTHED rams are for
3988,4107,3,0,3,0,1,MIKEBINTHED you dont want to battle you shook cause aint no such things as half way crooks
3989,4108,3,0,3,0,1,MIKEBINTHED youre still a free world   dont deserve your 313 area code
3990,4109,3,1,2,0,1,MIKEYMIKEROWAVE SNEAKERLUKE wojtata JoeCushKush yeah I like them too but Im not annoying ass  about it Support them but dont
3991,4110,3,1,2,0,1,MLGPOLLUTE Im gonna tell my friend not to buy your scuf now dumb chink frail
3992,4111,3,0,3,0,1,MOLLYx use coconut oil
3993,4112,3,0,3,0,1,MONiiEROZAY this shit sorry than a
3994,4113,3,0,0,3,2,MSoltan18 Jordan23Junkies its supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass
3995,4114,3,0,0,3,2,MSoltan18 KoredeB9 I dont suck tho youre just mad because youre trash and I carried you you always had 0 points
3996,4115,3,0,3,0,1,MSoltan18 KoredeB9 the witches took them
3997,4116,3,0,2,1,1,MSoltan18 MattSimonson KoredeB9 nvm thought we were talking fifa sorry matt youre not trash at zombies
3998,4117,3,0,3,0,1,MTBornnard its got good mojo for sure Paybacks a
3999,4118,3,0,0,3,2,MALarson SteveStreza Youre saying zebras are goth
4000,4119,3,0,3,0,1,MCarbonaro Nice
4001,4120,3,0,0,3,2,MRagingBabe Im not trying to be critical but Jr literally looks like he just ate a pot brownie got off a couch and put on his gloves
4002,4121,3,0,3,0,1,MTalleywacker miss you ya  send me a txt every now and again like ya used to all ill do the same ya twat p
4003,4122,3,0,3,0,1,MTalleywacker yes Touch my  Get ya shit knocked
4004,4123,3,0,3,0,1,MacMiller lucky as  ft Juicy J
4005,4124,3,0,0,3,2,Machell1123 i hope you get better soon colds are for the birds
4006,4125,3,1,2,0,1,MackWop u aint bout it wop
4007,4126,3,0,3,0,1,MadameCrystalB stop calling her a  crystal voice
4008,4127,3,0,3,0,1,MadameCrystalB yes  128528128514
4009,4128,3,0,3,0,1,MadameCurry what kind of  are you dressing up as
4010,4129,3,0,0,3,2,MaddSlander 128514 welcome back b without your daily rants my TL was trash af
4011,4130,3,0,3,0,1,MadeMyselfHER eeeeeeeee you got the
4012,4132,3,0,0,3,2,MahNameIsJared be my guest I want to be a bird I think
4013,4133,3,0,3,0,1,Mahdyymahd SoftestMuffin tee13 TorahBlaze like the cure time when u shut da  up from gettin in other folks bizness like a lil
4014,4134,6,1,4,1,1,MakEitSndGoOd Fewjr we block us then and see what happens You think we on ya high yellow ass now Just watch
4015,4135,3,3,0,0,0,MakeAnothaHov To was a  crybaby
4016,4136,3,0,3,0,1,MakeSamProud  stfu  128514128514128514
4017,4137,3,1,2,0,1,MalDaGladiator   you get out my mentions malzeno
4018,4138,3,0,2,1,1,ManBearDrgn would be funnier if America and not  Canada
4019,4139,3,0,3,0,1,ManaLynn I smiled first and then you mugged  So of course ima mugg back Cant  out lol
4020,4140,3,0,3,0,1,MannyPacquiao thank you for proving my  ass wrong tonight
4021,4141,3,0,3,0,1,MarcSesslerNFL ya 5 games are you a
4022,4142,3,0,2,1,1,MarcSx9 lmaooo dj8217s stranger danger im just a
4023,4143,3,1,2,0,1,Marcfoor4 ManiacMind Am not down with gay shit u better ask my
4024,4144,3,0,3,0,1,Marcfoor4  you can get to
4025,4145,3,1,2,0,1,Marcfoor4 bring yo  ass whith em jump in want to and get yo ass beat up
4026,4146,6,1,5,0,1,MarcoSharkHoes  Im at work til like 8
4027,4147,3,0,3,0,1,MarcoSpatula stop looking
4028,4148,3,0,3,0,1,MariaDeAmor  I told you to hit me when you got back
4029,4149,3,0,3,0,1,Mariamyepii cuz  love cheesy
4030,4150,3,2,1,0,0,MarianCristinax you a  b
4031,4151,3,1,2,0,1,MaricelaBela stop being bitchy
4032,4152,3,0,0,3,2,MarieJoseGMH DWB666 seahopke zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eetvoor je t weet is t zebra of een aap
4033,4153,3,0,3,0,1,MarilynMunster Ha The shyt  tell  2  wanna be more
4034,4154,3,0,3,0,1,MarioOlvera94 follow me  lol u too good to follow back ha ha
4035,4156,3,0,1,2,2,MarkBLifeStyle SportsCenter Athletics Cant the Yankees make some last weeks moves
4036,4157,3,3,0,0,0,MarkHalperin WSJopinion BarackObama Anything to trash this black President
4037,4158,3,1,2,0,1,MarkUdall2014 just got his  kicked hes out done CoryGardner wins per Fox News Election2014 tcot gop teaparty p2
